Any,Nom_Districte,Nom_Barri,Edat_quinquennal,Emmigrants,Immigrants
2016,Horta-Guinardó,la Font d'en Fargues,80-84 anys,4,3
2016,Horta-Guinardó,el Carmel,80-84 anys,24,5
2016,Horta-Guinardó,la Teixonera,80-84 anys,5,3
2016,Horta-Guinardó,Sant Genís dels Agudells,80-84 anys,9,6
2016,Horta-Guinardó,Montbau,80-84 anys,5,3
2016,Horta-Guinardó,la Vall d'Hebron,80-84 anys,3,2
2016,Horta-Guinardó,la Clota,80-84 anys,0,0
2016,Horta-Guinardó,Horta,80-84 anys,20,7
2016,Nou Barris,Vilapicina i la Torre Llobeta,80-84 anys,14,5
2016,Nou Barris,Porta,80-84 anys,12,3
2016,Nou Barris,el Turó de la Peira,80-84 anys,14,2
2016,Nou Barris,Can Peguera,80-84 anys,0,1
2016,Nou Barris,la Guineueta,80-84 anys,7,3
2016,Nou Barris,Canyelles,80-84 anys,6,2
2016,Nou Barris,les Roquetes,80-84 anys,8,4
2016,Nou Barris,Verdun,80-84 anys,5,2
2016,Nou Barris,la Prosperitat,80-84 anys,25,8
2016,Nou Barris,la Trinitat Nova,80-84 anys,2,2
2016,Nou Barris,Torre Baró,80-84 anys,1,0
2016,Nou Barris,Ciutat Meridiana,80-84 anys,3,2
2016,Nou Barris,Vallbona,80-84 anys,1,2
2016,Sant Andreu,la Trinitat Vella,80-84 anys,2,3
2016,Sant Andreu,Baró de Viver,80-84 anys,1,0
2016,Sant Andreu,el Bon Pastor,80-84 anys,3,6
2016,Sant Andreu,Sant Andreu,80-84 anys,24,21
2016,Sant Andreu,la Sagrera,80-84 anys,7,6
2016,Sant Andreu,el Congrés i els Indians,80-84 anys,8,5
2016,Sant Andreu,Navas,80-84 anys,9,4
2016,Sant Martí,el Camp de l'Arpa del Clot,80-84 anys,15,8
2016,Sant Martí,el Clot,80-84 anys,5,4
2016,Sant Martí,el Parc i la Llacuna del Poblenou,80-84 anys,11,4
2016,Sant Martí,la Vila Olímpica del Poblenou,80-84 anys,4,4
2016,Sant Martí,el Poblenou,80-84 anys,17,3
2016,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,80-84 anys,9,2
2016,Sant Martí,el Besòs i el Maresme,80-84 anys,20,4
2016,Sant Martí,Provençals del Poblenou,80-84 anys,18,4
2016,Sant Martí,Sant Martí de Provençals,80-84 anys,23,15
2016,Sant Martí,la Verneda i la Pau,80-84 anys,18,7
2016,Ciutat Vella,el Raval,85-89 anys,24,1
2016,Ciutat Vella,el Barri Gòtic,85-89 anys,6,2
2016,Ciutat Vella,la Barceloneta,85-89 anys,6,2
2016,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",85-89 anys,13,1
2016,Eixample,el Fort Pienc,85-89 anys,14,5
2016,Eixample,la Sagrada Família,85-89 anys,28,23
2016,Eixample,la Dreta de l'Eixample,85-89 anys,28,18
2016,Eixample,l'Antiga Esquerra de l'Eixample,85-89 anys,21,8
2016,Eixample,la Nova Esquerra de l'Eixample,85-89 anys,22,18
2016,Eixample,Sant Antoni,85-89 anys,25,6
2016,Sants-Montjuïc,el Poble-sec,85-89 anys,23,8
2016,Sants-Montjuïc,la Marina del Prat Vermell,85-89 anys,1,0
2016,Sants-Montjuïc,la Marina de Port,85-89 anys,16,9
2016,Sants-Montjuïc,la Font de la Guatlla,85-89 anys,3,3
2016,Sants-Montjuïc,Hostafrancs,85-89 anys,5,2
2016,Sants-Montjuïc,la Bordeta,85-89 anys,10,1
2016,Sants-Montjuïc,Sants - Badal,85-89 anys,18,13
2016,Sants-Montjuïc,Sants,85-89 anys,30,10
2016,Les Corts,les Corts,85-89 anys,21,13
2016,Les Corts,la Maternitat i Sant Ramon,85-89 anys,15,11
2016,Les Corts,Pedralbes,85-89 anys,5,2
2016,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",85-89 anys,2,0
2016,Sarrià-Sant Gervasi,Sarrià,85-89 anys,16,11
2016,Sarrià-Sant Gervasi,les Tres Torres,85-89 anys,1,1
2016,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,85-89 anys,16,15
2016,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,85-89 anys,17,8
2016,Sarrià-Sant Gervasi,el Putxet i el Farró,85-89 anys,12,9
2016,Gràcia,Vallcarca i els Penitents,85-89 anys,8,3
2016,Gràcia,el Coll,85-89 anys,4,0
2016,Gràcia,la Salut,85-89 anys,3,5
2016,Gràcia,la Vila de Gràcia,85-89 anys,22,7
2016,Gràcia,el Camp d'en Grassot i Gràcia Nova,85-89 anys,20,5
2016,Horta-Guinardó,el Baix Guinardó,85-89 anys,13,13
2016,Horta-Guinardó,Can Baró,85-89 anys,6,1
2016,Horta-Guinardó,el Guinardó,85-89 anys,30,6
2016,Horta-Guinardó,la Font d'en Fargues,85-89 anys,3,6
2016,Horta-Guinardó,el Carmel,85-89 anys,10,7
2016,Horta-Guinardó,la Teixonera,85-89 anys,3,2
2016,Horta-Guinardó,Sant Genís dels Agudells,85-89 anys,2,2
2016,Horta-Guinardó,Montbau,85-89 anys,2,4
2016,Horta-Guinardó,la Vall d'Hebron,85-89 anys,2,0
2016,Horta-Guinardó,la Clota,85-89 anys,0,0
2016,Horta-Guinardó,Horta,85-89 anys,9,6
2016,Nou Barris,Vilapicina i la Torre Llobeta,85-89 anys,11,6
2016,Nou Barris,Porta,85-89 anys,16,4
2016,Nou Barris,el Turó de la Peira,85-89 anys,17,1
2016,Nou Barris,Can Peguera,85-89 anys,3,0
2016,Nou Barris,la Guineueta,85-89 anys,6,4
2016,Nou Barris,Canyelles,85-89 anys,1,1
2016,Nou Barris,les Roquetes,85-89 anys,6,1
2016,Nou Barris,Verdun,85-89 anys,6,2
2016,Nou Barris,la Prosperitat,85-89 anys,13,9
2016,Nou Barris,la Trinitat Nova,85-89 anys,9,0
2016,Nou Barris,Torre Baró,85-89 anys,3,0
2016,Nou Barris,Ciutat Meridiana,85-89 anys,2,1
2016,Nou Barris,Vallbona,85-89 anys,0,1
2016,Sant Andreu,la Trinitat Vella,85-89 anys,4,0
2016,Sant Andreu,Baró de Viver,85-89 anys,0,0
2016,Sant Andreu,el Bon Pastor,85-89 anys,5,0
2016,Sant Andreu,Sant Andreu,85-89 anys,30,7
2016,Sant Andreu,la Sagrera,85-89 anys,12,10
2016,Sant Andreu,el Congrés i els Indians,85-89 anys,10,0
2016,Sant Andreu,Navas,85-89 anys,10,2
2016,Sant Martí,el Camp de l'Arpa del Clot,85-89 anys,15,5
2016,Sant Martí,el Clot,85-89 anys,11,9
2016,Sant Martí,el Parc i la Llacuna del Poblenou,85-89 anys,5,4
2016,Sant Martí,la Vila Olímpica del Poblenou,85-89 anys,0,3
2016,Sant Martí,el Poblenou,85-89 anys,15,6
2016,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,85-89 anys,6,4
2016,Sant Martí,el Besòs i el Maresme,85-89 anys,12,2
2016,Sant Martí,Provençals del Poblenou,85-89 anys,13,5
2016,Sant Martí,Sant Martí de Provençals,85-89 anys,19,9
2016,Sant Martí,la Verneda i la Pau,85-89 anys,21,4
2016,Ciutat Vella,el Raval,90-94 anys,13,1
2016,Ciutat Vella,el Barri Gòtic,90-94 anys,1,1
2016,Ciutat Vella,la Barceloneta,90-94 anys,4,0
2016,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",90-94 anys,7,2
2016,Eixample,el Fort Pienc,90-94 anys,9,5
2016,Eixample,la Sagrada Família,90-94 anys,25,10
2016,Eixample,la Dreta de l'Eixample,90-94 anys,15,10
2016,Eixample,l'Antiga Esquerra de l'Eixample,90-94 anys,11,5
2016,Eixample,la Nova Esquerra de l'Eixample,90-94 anys,19,5
2016,Eixample,Sant Antoni,90-94 anys,12,1
2016,Sants-Montjuïc,el Poble-sec,90-94 anys,9,0
2016,Sants-Montjuïc,la Marina del Prat Vermell,90-94 anys,0,0
2016,Sants-Montjuïc,la Marina de Port,90-94 anys,6,6
2016,Sants-Montjuïc,la Font de la Guatlla,90-94 anys,4,1
2016,Sants-Montjuïc,Hostafrancs,90-94 anys,3,1
2016,Sants-Montjuïc,la Bordeta,90-94 anys,3,1
2016,Sants-Montjuïc,Sants - Badal,90-94 anys,6,6
2016,Sants-Montjuïc,Sants,90-94 anys,10,4
2016,Les Corts,les Corts,90-94 anys,15,7
2016,Les Corts,la Maternitat i Sant Ramon,90-94 anys,9,2
2016,Les Corts,Pedralbes,90-94 anys,0,0
2016,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",90-94 anys,0,0
2016,Sarrià-Sant Gervasi,Sarrià,90-94 anys,5,6
2016,Sarrià-Sant Gervasi,les Tres Torres,90-94 anys,4,3
2016,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,90-94 anys,16,8
2016,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,90-94 anys,15,8
2016,Sarrià-Sant Gervasi,el Putxet i el Farró,90-94 anys,5,2
2016,Gràcia,Vallcarca i els Penitents,90-94 anys,6,2
2016,Gràcia,el Coll,90-94 anys,2,0
2016,Gràcia,la Salut,90-94 anys,0,3
2016,Gràcia,la Vila de Gràcia,90-94 anys,11,4
2016,Gràcia,el Camp d'en Grassot i Gràcia Nova,90-94 anys,12,5
2016,Horta-Guinardó,el Baix Guinardó,90-94 anys,6,4
2016,Horta-Guinardó,Can Baró,90-94 anys,2,1
2016,Horta-Guinardó,el Guinardó,90-94 anys,13,4
2016,Horta-Guinardó,la Font d'en Fargues,90-94 anys,1,1
2016,Horta-Guinardó,el Carmel,90-94 anys,9,3
2016,Horta-Guinardó,la Teixonera,90-94 anys,2,3
2016,Horta-Guinardó,Sant Genís dels Agudells,90-94 anys,0,0
2016,Horta-Guinardó,Montbau,90-94 anys,3,2
2016,Horta-Guinardó,la Vall d'Hebron,90-94 anys,2,3
2016,Horta-Guinardó,la Clota,90-94 anys,0,0
2016,Horta-Guinardó,Horta,90-94 anys,7,3
2016,Nou Barris,Vilapicina i la Torre Llobeta,90-94 anys,8,7
2016,Nou Barris,Porta,90-94 anys,8,3
2016,Nou Barris,el Turó de la Peira,90-94 anys,10,0
2016,Nou Barris,Can Peguera,90-94 anys,2,0
2016,Nou Barris,la Guineueta,90-94 anys,5,3
2016,Nou Barris,Canyelles,90-94 anys,3,0
2016,Nou Barris,les Roquetes,90-94 anys,3,0
2016,Nou Barris,Verdun,90-94 anys,4,1
2016,Nou Barris,la Prosperitat,90-94 anys,5,1
2016,Nou Barris,la Trinitat Nova,90-94 anys,0,0
2016,Nou Barris,Torre Baró,90-94 anys,2,0
2016,Nou Barris,Ciutat Meridiana,90-94 anys,1,0
2016,Nou Barris,Vallbona,90-94 anys,0,0
2016,Sant Andreu,la Trinitat Vella,90-94 anys,0,1
2016,Sant Andreu,Baró de Viver,90-94 anys,2,0
2016,Sant Andreu,el Bon Pastor,90-94 anys,3,0
2016,Sant Andreu,Sant Andreu,90-94 anys,12,7
2016,Sant Andreu,la Sagrera,90-94 anys,9,2
2016,Sant Andreu,el Congrés i els Indians,90-94 anys,8,0
2016,Sant Andreu,Navas,90-94 anys,9,1
2016,Sant Martí,el Camp de l'Arpa del Clot,90-94 anys,13,3
2016,Sant Martí,el Clot,90-94 anys,8,5
2016,Sant Martí,el Parc i la Llacuna del Poblenou,90-94 anys,2,0
2016,Sant Martí,la Vila Olímpica del Poblenou,90-94 anys,2,1
2016,Sant Martí,el Poblenou,90-94 anys,3,4
2016,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,90-94 anys,2,0
2016,Sant Martí,el Besòs i el Maresme,90-94 anys,2,0
2016,Sant Martí,Provençals del Poblenou,90-94 anys,6,1
2016,Sant Martí,Sant Martí de Provençals,90-94 anys,8,2
2016,Sant Martí,la Verneda i la Pau,90-94 anys,12,2
2016,Ciutat Vella,el Raval,95-99 anys,2,2
2016,Ciutat Vella,el Barri Gòtic,95-99 anys,0,0
2016,Ciutat Vella,la Barceloneta,95-99 anys,1,1
2016,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",95-99 anys,2,0
2016,Eixample,el Fort Pienc,95-99 anys,7,1
2016,Eixample,la Sagrada Família,95-99 anys,1,1
2016,Eixample,la Dreta de l'Eixample,95-99 anys,2,1
2016,Eixample,l'Antiga Esquerra de l'Eixample,95-99 anys,3,1
2016,Eixample,la Nova Esquerra de l'Eixample,95-99 anys,5,2
2016,Eixample,Sant Antoni,95-99 anys,4,1
2016,Sants-Montjuïc,el Poble-sec,95-99 anys,1,0
2016,Sants-Montjuïc,la Marina del Prat Vermell,95-99 anys,0,0
2016,Sants-Montjuïc,la Marina de Port,95-99 anys,1,1
2016,Sants-Montjuïc,la Font de la Guatlla,95-99 anys,2,0
2016,Sants-Montjuïc,Hostafrancs,95-99 anys,1,1
2016,Sants-Montjuïc,la Bordeta,95-99 anys,0,1
2016,Sants-Montjuïc,Sants - Badal,95-99 anys,4,0
2016,Sants-Montjuïc,Sants,95-99 anys,1,0
2016,Les Corts,les Corts,95-99 anys,5,1
2016,Les Corts,la Maternitat i Sant Ramon,95-99 anys,4,0
2016,Les Corts,Pedralbes,95-99 anys,0,1
2016,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",95-99 anys,0,0
2016,Sarrià-Sant Gervasi,Sarrià,95-99 anys,3,1
2016,Sarrià-Sant Gervasi,les Tres Torres,95-99 anys,1,0
2016,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,95-99 anys,3,2
2016,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,95-99 anys,1,1
2016,Sarrià-Sant Gervasi,el Putxet i el Farró,95-99 anys,3,1
2016,Gràcia,Vallcarca i els Penitents,95-99 anys,2,2
2016,Gràcia,el Coll,95-99 anys,1,0
2016,Gràcia,la Salut,95-99 anys,3,0
2016,Gràcia,la Vila de Gràcia,95-99 anys,3,0
2016,Gràcia,el Camp d'en Grassot i Gràcia Nova,95-99 anys,2,1
2016,Horta-Guinardó,el Baix Guinardó,95-99 anys,1,3
2016,Horta-Guinardó,Can Baró,95-99 anys,1,0
2016,Horta-Guinardó,el Guinardó,95-99 anys,1,1
2016,Horta-Guinardó,la Font d'en Fargues,95-99 anys,0,0
2016,Horta-Guinardó,el Carmel,95-99 anys,1,1
2016,Horta-Guinardó,la Teixonera,95-99 anys,1,0
2016,Horta-Guinardó,Sant Genís dels Agudells,95-99 anys,0,1
2016,Horta-Guinardó,Montbau,95-99 anys,0,0
2016,Horta-Guinardó,la Vall d'Hebron,95-99 anys,0,0
2016,Horta-Guinardó,la Clota,95-99 anys,0,0
2016,Horta-Guinardó,Horta,95-99 anys,1,0
2016,Nou Barris,Vilapicina i la Torre Llobeta,95-99 anys,1,0
2016,Nou Barris,Porta,95-99 anys,2,0
2016,Nou Barris,el Turó de la Peira,95-99 anys,2,0
2016,Nou Barris,Can Peguera,95-99 anys,1,0
2016,Nou Barris,la Guineueta,95-99 anys,0,0
2016,Nou Barris,Canyelles,95-99 anys,0,0
2016,Nou Barris,les Roquetes,95-99 anys,0,1
2016,Nou Barris,Verdun,95-99 anys,0,1
2016,Nou Barris,la Prosperitat,95-99 anys,1,1
2016,Nou Barris,la Trinitat Nova,95-99 anys,0,0
2016,Nou Barris,Torre Baró,95-99 anys,0,0
2016,Nou Barris,Ciutat Meridiana,95-99 anys,1,1
2016,Nou Barris,Vallbona,95-99 anys,0,2
2016,Sant Andreu,la Trinitat Vella,95-99 anys,0,0
2016,Sant Andreu,Baró de Viver,95-99 anys,0,0
2016,Sant Andreu,el Bon Pastor,95-99 anys,1,0
2016,Sant Andreu,Sant Andreu,95-99 anys,1,3
2016,Sant Andreu,la Sagrera,95-99 anys,3,0
2016,Sant Andreu,el Congrés i els Indians,95-99 anys,1,0
2016,Sant Andreu,Navas,95-99 anys,1,0
2016,Sant Martí,el Camp de l'Arpa del Clot,95-99 anys,1,2
2016,Sant Martí,el Clot,95-99 anys,2,1
2016,Sant Martí,el Parc i la Llacuna del Poblenou,95-99 anys,0,0
2016,Sant Martí,la Vila Olímpica del Poblenou,95-99 anys,0,0
2016,Sant Martí,el Poblenou,95-99 anys,3,1
2016,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,95-99 anys,0,0
2016,Sant Martí,el Besòs i el Maresme,95-99 anys,1,2
2016,Sant Martí,Provençals del Poblenou,95-99 anys,0,1
2016,Sant Martí,Sant Martí de Provençals,95-99 anys,2,0
2016,Sant Martí,la Verneda i la Pau,95-99 anys,0,1
2016,Ciutat Vella,el Raval,100 anys i més,0,0
2016,Ciutat Vella,el Barri Gòtic,100 anys i més,0,0
2016,Ciutat Vella,la Barceloneta,100 anys i més,0,0
2016,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",100 anys i més,0,0
2016,Eixample,el Fort Pienc,100 anys i més,0,0
2016,Eixample,la Sagrada Família,100 anys i més,1,1
2016,Eixample,la Dreta de l'Eixample,100 anys i més,0,0
2016,Eixample,l'Antiga Esquerra de l'Eixample,100 anys i més,1,0
2016,Eixample,la Nova Esquerra de l'Eixample,100 anys i més,2,0
2016,Eixample,Sant Antoni,100 anys i més,0,1
2016,Sants-Montjuïc,el Poble-sec,100 anys i més,0,0
2016,Sants-Montjuïc,la Marina del Prat Vermell,100 anys i més,0,0
2016,Sants-Montjuïc,la Marina de Port,100 anys i més,0,0
2016,Sants-Montjuïc,la Font de la Guatlla,100 anys i més,0,0
2016,Sants-Montjuïc,Hostafrancs,100 anys i més,0,0
2016,Sants-Montjuïc,la Bordeta,100 anys i més,0,0
2016,Sants-Montjuïc,Sants - Badal,100 anys i més,0,0
2016,Sants-Montjuïc,Sants,100 anys i més,0,0
2016,Les Corts,les Corts,100 anys i més,0,1
2016,Les Corts,la Maternitat i Sant Ramon,100 anys i més,0,0
2016,Les Corts,Pedralbes,100 anys i més,0,0
2016,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",100 anys i més,1,0
2016,Sarrià-Sant Gervasi,Sarrià,100 anys i més,0,0
2016,Sarrià-Sant Gervasi,les Tres Torres,100 anys i més,0,0
2016,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,100 anys i més,1,0
2016,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,100 anys i més,0,0
2016,Sarrià-Sant Gervasi,el Putxet i el Farró,100 anys i més,0,0
2016,Gràcia,Vallcarca i els Penitents,100 anys i més,0,0
2016,Gràcia,el Coll,100 anys i més,0,0
2016,Gràcia,la Salut,100 anys i més,0,0
2016,Gràcia,la Vila de Gràcia,100 anys i més,0,0
2016,Gràcia,el Camp d'en Grassot i Gràcia Nova,100 anys i més,0,1
2016,Horta-Guinardó,el Baix Guinardó,100 anys i més,0,0
2016,Horta-Guinardó,Can Baró,100 anys i més,0,0
2016,Horta-Guinardó,el Guinardó,100 anys i més,0,0
2016,Horta-Guinardó,la Font d'en Fargues,100 anys i més,0,0
2016,Horta-Guinardó,el Carmel,100 anys i més,1,0
2016,Horta-Guinardó,la Teixonera,100 anys i més,0,0
2016,Horta-Guinardó,Sant Genís dels Agudells,100 anys i més,0,0
2016,Horta-Guinardó,Montbau,100 anys i més,0,0
2016,Horta-Guinardó,la Vall d'Hebron,100 anys i més,0,0
2016,Horta-Guinardó,la Clota,100 anys i més,0,0
2016,Horta-Guinardó,Horta,100 anys i més,0,0
2016,Nou Barris,Vilapicina i la Torre Llobeta,100 anys i més,0,0
2016,Nou Barris,Porta,100 anys i més,0,0
2016,Nou Barris,el Turó de la Peira,100 anys i més,0,0
2016,Nou Barris,Can Peguera,100 anys i més,0,0
2016,Nou Barris,la Guineueta,100 anys i més,0,0
2016,Nou Barris,Canyelles,100 anys i més,0,0
2016,Nou Barris,les Roquetes,100 anys i més,0,0
2016,Nou Barris,Verdun,100 anys i més,0,0
2016,Nou Barris,la Prosperitat,100 anys i més,0,0
2016,Nou Barris,la Trinitat Nova,100 anys i més,0,0
2016,Nou Barris,Torre Baró,100 anys i més,0,0
2016,Nou Barris,Ciutat Meridiana,100 anys i més,0,0
2016,Nou Barris,Vallbona,100 anys i més,0,0
2016,Sant Andreu,la Trinitat Vella,100 anys i més,0,0
2016,Sant Andreu,Baró de Viver,100 anys i més,0,0
2016,Sant Andreu,el Bon Pastor,100 anys i més,0,0
2016,Sant Andreu,Sant Andreu,100 anys i més,0,1
2016,Sant Andreu,la Sagrera,100 anys i més,0,0
2016,Sant Andreu,el Congrés i els Indians,100 anys i més,0,0
2016,Sant Andreu,Navas,100 anys i més,1,0
2016,Sant Martí,el Camp de l'Arpa del Clot,100 anys i més,0,0
2016,Sant Martí,el Clot,100 anys i més,0,1
2016,Sant Martí,el Parc i la Llacuna del Poblenou,100 anys i més,0,0
2016,Sant Martí,la Vila Olímpica del Poblenou,100 anys i més,0,0
2016,Sant Martí,el Poblenou,100 anys i més,0,0
2016,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,100 anys i més,0,0
2016,Sant Martí,el Besòs i el Maresme,100 anys i més,0,0
2016,Sant Martí,Provençals del Poblenou,100 anys i més,0,0
2016,Sant Martí,Sant Martí de Provençals,100 anys i més,0,0
2016,Sant Martí,la Verneda i la Pau,100 anys i més,0,0
2017,Ciutat Vella,el Raval,0-4 anys,108,154
2017,Ciutat Vella,el Barri Gòtic,0-4 anys,33,58
2017,Ciutat Vella,la Barceloneta,0-4 anys,37,38
2017,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",0-4 anys,55,56
2017,Eixample,el Fort Pienc,0-4 anys,60,79
2017,Eixample,la Sagrada Família,0-4 anys,95,111
2017,Eixample,la Dreta de l'Eixample,0-4 anys,78,121
2017,Eixample,l'Antiga Esquerra de l'Eixample,0-4 anys,63,97
2017,Eixample,la Nova Esquerra de l'Eixample,0-4 anys,130,123
2017,Eixample,Sant Antoni,0-4 anys,80,57
2017,Sants-Montjuïc,el Poble-sec,0-4 anys,99,80
2017,Sants-Montjuïc,la Marina del Prat Vermell,0-4 anys,2,1
2017,Sants-Montjuïc,la Marina de Port,0-4 anys,59,71
2017,Sants-Montjuïc,la Font de la Guatlla,0-4 anys,15,14
2017,Sants-Montjuïc,Hostafrancs,0-4 anys,37,31
2017,Sants-Montjuïc,la Bordeta,0-4 anys,39,33
2017,Sants-Montjuïc,Sants - Badal,0-4 anys,57,49
2017,Sants-Montjuïc,Sants,0-4 anys,83,106
2017,Les Corts,les Corts,0-4 anys,73,103
2017,Les Corts,la Maternitat i Sant Ramon,0-4 anys,55,81
2017,Les Corts,Pedralbes,0-4 anys,16,36
2017,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",0-4 anys,16,20
2017,Sarrià-Sant Gervasi,Sarrià,0-4 anys,61,87
2017,Sarrià-Sant Gervasi,les Tres Torres,0-4 anys,28,72
2017,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,0-4 anys,30,59
2017,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,0-4 anys,82,141
2017,Sarrià-Sant Gervasi,el Putxet i el Farró,0-4 anys,64,74
2017,Gràcia,Vallcarca i els Penitents,0-4 anys,39,37
2017,Gràcia,el Coll,0-4 anys,16,18
2017,Gràcia,la Salut,0-4 anys,23,41
2017,Gràcia,la Vila de Gràcia,0-4 anys,104,88
2017,Gràcia,el Camp d'en Grassot i Gràcia Nova,0-4 anys,68,73
2017,Horta-Guinardó,el Baix Guinardó,0-4 anys,44,48
2017,Horta-Guinardó,Can Baró,0-4 anys,17,16
2017,Horta-Guinardó,el Guinardó,0-4 anys,71,72
2017,Horta-Guinardó,la Font d'en Fargues,0-4 anys,9,14
2017,Horta-Guinardó,el Carmel,0-4 anys,65,66
2017,Horta-Guinardó,la Teixonera,0-4 anys,18,15
2017,Horta-Guinardó,Sant Genís dels Agudells,0-4 anys,18,15
2017,Horta-Guinardó,Montbau,0-4 anys,6,11
2017,Horta-Guinardó,la Vall d'Hebron,0-4 anys,7,11
2017,Horta-Guinardó,la Clota,0-4 anys,0,1
2017,Horta-Guinardó,Horta,0-4 anys,38,50
2017,Nou Barris,Vilapicina i la Torre Llobeta,0-4 anys,36,51
2017,Nou Barris,Porta,0-4 anys,49,66
2017,Nou Barris,el Turó de la Peira,0-4 anys,35,64
2017,Nou Barris,Can Peguera,0-4 anys,1,3
2017,Nou Barris,la Guineueta,0-4 anys,33,23
2017,Nou Barris,Canyelles,0-4 anys,7,6
2017,Nou Barris,les Roquetes,0-4 anys,26,57
2017,Nou Barris,Verdun,0-4 anys,19,33
2017,Nou Barris,la Prosperitat,0-4 anys,44,56
2017,Nou Barris,la Trinitat Nova,0-4 anys,25,22
2017,Nou Barris,Torre Baró,0-4 anys,4,5
2017,Nou Barris,Ciutat Meridiana,0-4 anys,25,47
2017,Nou Barris,Vallbona,0-4 anys,9,5
2017,Sant Andreu,la Trinitat Vella,0-4 anys,29,40
2017,Sant Andreu,Baró de Viver,0-4 anys,5,5
2017,Sant Andreu,el Bon Pastor,0-4 anys,29,31
2017,Sant Andreu,Sant Andreu,0-4 anys,70,90
2017,Sant Andreu,la Sagrera,0-4 anys,43,45
2017,Sant Andreu,el Congrés i els Indians,0-4 anys,19,17
2017,Sant Andreu,Navas,0-4 anys,32,26
2017,Sant Martí,el Camp de l'Arpa del Clot,0-4 anys,75,88
2017,Sant Martí,el Clot,0-4 anys,25,43
2017,Sant Martí,el Parc i la Llacuna del Poblenou,0-4 anys,26,30
2017,Sant Martí,la Vila Olímpica del Poblenou,0-4 anys,18,29
2017,Sant Martí,el Poblenou,0-4 anys,75,94
2017,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,0-4 anys,61,68
2017,Sant Martí,el Besòs i el Maresme,0-4 anys,67,125
2017,Sant Martí,Provençals del Poblenou,0-4 anys,38,53
2017,Sant Martí,Sant Martí de Provençals,0-4 anys,38,48
2017,Sant Martí,la Verneda i la Pau,0-4 anys,50,70
2017,Ciutat Vella,el Raval,5-9 anys,85,133
2017,Ciutat Vella,el Barri Gòtic,5-9 anys,20,46
2017,Ciutat Vella,la Barceloneta,5-9 anys,23,26
2017,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",5-9 anys,26,39
2017,Eixample,el Fort Pienc,5-9 anys,42,59
2017,Eixample,la Sagrada Família,5-9 anys,44,81
2017,Eixample,la Dreta de l'Eixample,5-9 anys,60,75
2017,Eixample,l'Antiga Esquerra de l'Eixample,5-9 anys,34,63
2017,Eixample,la Nova Esquerra de l'Eixample,5-9 anys,53,91
2017,Eixample,Sant Antoni,5-9 anys,37,43
2017,Sants-Montjuïc,el Poble-sec,5-9 anys,57,60
2017,Sants-Montjuïc,la Marina del Prat Vermell,5-9 anys,1,2
2017,Sants-Montjuïc,la Marina de Port,5-9 anys,41,54
2017,Sants-Montjuïc,la Font de la Guatlla,5-9 anys,9,13
2017,Sants-Montjuïc,Hostafrancs,5-9 anys,14,22
